   Simple_repeat;Motif:(TT)n14..._[12],0.000168180289270098,,   Low_complexity;Motif:GA-ric..._[196],0.00260078023407022,,   Unknown;Motif:rnd-1_family-..._[653],0.186436436347149,,   Unknown;Motif:rnd-1_family-..._[642],0.0267857142857143,
   Simple_repeat;Motif:(AT)n16..._[134],0.00406358916335187,,   Simple_repeat;Motif:(TTTA)n..._[462],0.000633713561470215,,   Simple_repeat;Motif:(TTGAAG..._[3],0.0105405369695048,,   Unknown;Motif:rnd-1_family-..._[2847],0.216666666666667,
   Unknown;Motif:rnd-1_family-..._[417],0.00150693488712114,,   Unknown;Motif:rnd-1_family-..._[2808],0.0144413896368629,,   RC/Helitron;Motif:rnd-1_fam..._[145],0.0204541490255776,,   Unknown;Motif:rnd-4_family-..._[790],0.00411522633744856,
   Simple_repeat;Motif:(TTAT)n..._[282],0.000515995872033024,,   Simple_repeat;Motif:(TTA)n1..._[508],0.000586166471277843,,   Unknown;Motif:rnd-3_family-..._[46],0.000536768652710682,,   Unknown;Motif:rnd-1_family-..._[2764],0.160919358798976,
   Unknown;Motif:rnd-1_family-..._[2273],0.00120481927710843,,   Simple_repeat;Motif:(ATTT)n..._[317],0.00315457413249211,,   RC/Helitron;Motif:rnd-1_fam..._[269],0.111434526376312,,   Simple_repeat;Motif:(ACC)n1..._[17],1,
   Simple_repeat;Motif:(GATGTT...,0.00479492575124292,,   Simple_repeat;Motif:(T)n137..._[8],0.00186567164179104,,   Unknown;Motif:rnd-1_family-..._[1373],0.00606052033820644,,   Simple_repeat;Motif:(TAATT)..._[42],0.00307692307692308,
   Unknown;Motif:rnd-4_family-..._[228],0.00415084948278779,,   Unknown;Motif:rnd-1_family-..._[43],0.135048621962816,,   RC/Helitron;Motif:rnd-1_fam..._[17],0.00412087912087912,,   Simple_repeat;Motif:(ATA)n1..._[631],0.0122699386503067,
   Low_complexity;Motif:GA-ric..._[171],0.00130339669041961,,   LTR/Unknown;Motif_nonintact..._[18],0.0340909090909091,,   Low_complexity;Motif:A-rich..._[5221],0.000323415265200517,,   Unknown;Motif:rnd-1_family-..._[1582],0.0387082976903336,
   Unknown;Motif:rnd-1_family-..._[459],0.114904587014145,,   Simple_repeat;Motif:(TTATA)..._[46],0.000334224598930481,,   Unknown;Motif:rnd-1_family-..._[1712],0.00112994350282486,,   Low_complexity;Motif:GA-ric..._[37],0.0078740157480315,
   Unknown;Motif:rnd-1_family-..._[1524],0.0757754042157172,,   Unknown;Motif:rnd-1_family-..._[1482],0.0127703274366565,,   DNA/TcMar-Tc2;Motif:rnd-1_f..._[9],0.271276595744681,,   Unknown;Motif:rnd-4_family-..._[305],0.0109842337120334,
   Simple_repeat;Motif:(AATGAT..._[21],0.000694264419715134,,   Simple_repeat;Motif:(ATTTT)..._[332],0.000578034682080925,,   Simple_repeat;Motif:(AATATT..._[99],0.0151515151515152,,   Simple_repeat;Motif:(AT)n13..._[651],0.0267857142857143,
   Simple_repeat;Motif:(ATAA)n..._[206],0.000256147540983607,,   Unknown;Motif:rnd-3_family-..._[275],0.000854220727953126,,   Simple_repeat;Motif:(TAT)n1..._[414],0.00669157679011323,,   Unknown;Motif:rnd-1_family-..._[167],0.0184042788873383,
   Simple_repeat;Motif:(ATT)n1..._[558],0.00124518904233643,,   Low_complexity;Motif:A-rich..._[2893],0.000975609756097561,,   Unknown;Motif:rnd-1_family-..._[666],0.00291591647523851,,   Unknown;Motif:rnd-1_family-..._[1035],0.319603110424134,
   Unknown;Motif:rnd-1_family-..._[25],0.264445314536674,,   Low_complexity;Motif:A-rich..._[5853],0.000334224598930481,,   Simple_repeat;Motif:(TA)n15..._[255],0.00179856115107914,,   DNA/Merlin;Motif:rnd-1_fami..._[13],0.0441595441595442,
   Simple_repeat;Motif:(TGGTGC...,0.0806918471532785,,   Simple_repeat;Motif:(TAATAA...,0.00263015171367823,,   Simple_repeat;Motif:(AATAA)..._[158],0.00244200244200244,,   Unknown;Motif:rnd-1_family-..._[2396],0.0122699386503067,
   Simple_repeat;Motif:(TCATTT..._[19],0.00170345492180715,,   Simple_repeat;Motif:(TTAATT..._[45],0.00128040973111396,,   Unknown;Motif:rnd-1_family-..._[1575],0.0311647325169953,,   tRNA;Motif:rnd-1_family-103..._[2],2.65934081492358,
   LTR/Unknown;Motif_nonintact..._[9],0.154507551357057,,   DNA/TcMar-Mariner;Motif:rnd..._[141],1.05853123136695,,   Unknown;Motif:rnd-4_family-..._[55],0.00153846153846154,,   DNA/Merlin;Motif:rnd-1_fami..._[106],1.85863574001618,
   Simple_repeat;Motif:(ATGTAT..._[2],0.00188474841526605,,   Unknown;Motif:rnd-1_family-..._[1177],0.100989775724892,,   Simple_repeat;Motif:(ATTT)n..._[214],0.0014903129657228,,   LTR/Gypsy;Motif_nonintact;P..._[130],2.28174755982214,
   Simple_repeat;Motif:(AATATA..._[58],0.000168180289270098,,   Low_complexity;Motif:A-rich..._[7331],0.003690036900369,,   Simple_repeat;Motif:(AATTT)..._[4],0.000878734622144112,,   tRNA;Motif:rnd-1_family-27(..._[4],0.46459793095428,
   Simple_repeat;Motif:(ATTTT)..._[286],0.000106473594548552,,   Simple_repeat;Motif:(TTA)n1..._[96],0.00282485875706215,,   Simple_repeat;Motif:(ATTT)n..._[281],0.000536768652710682,,   Simple_repeat;Motif:(AT)n11..._[88],0.0112359550561798,
   Simple_repeat;Motif:(TTGTTA..._[10],0.000271812992661049,,   Unknown;Motif:rnd-1_family-..._[1175],1.22890793736026,,   tRNA;Motif:rnd-1_family-341..._[2],0.00606060606060606,,   LTR/Gypsy;Motif_nonintact;P..._[12],0.35503795721187,
   Simple_repeat;Motif:(ATACAA..._[3],0.00018811136192626,,   Simple_repeat;Motif:(T)n135..._[28],0.000834376303712975,,   Low_complexity;Motif:A-rich..._[6612],0.000323415265200517,,   tRNA;Motif:rnd-1_family-61(..._[3],4.4763276547557,
   Simple_repeat;Motif:(TA)n15..._[243],0.00191577986861658,,   Simple_repeat;Motif:(ATG)n1..._[32],0.0843881856540084,,   LTR/unknown;Motif_nonintact..._[8],0.930982364615756,,   Unknown;Motif:rnd-1_family-..._[2557],0.00515463917525773,
   Low_complexity;Motif:A-rich..._[6203],0.0005721819751388,,   Low_complexity;Motif:A-rich..._[3786],0.00265017667844523,,   Unknown;Motif:rnd-1_family-..._[1309],0.0535790596230935,,   Unknown;Motif:rnd-1_family-..._[984],0.126133726542958,
   Simple_repeat;Motif:(TAATA)..._[48],0.0442310111809106,,   Unknown;Motif:rnd-1_family-..._[364],1.21582660945159,,   DNA/TcMar-Mariner;Motif:rnd..._[167],0.0294414707456585,,   Unknown;Motif:rnd-4_family-..._[566],5.41666666666667,
   Low_complexity;Motif:A-rich..._[7021],0.00122850122850123,,   Low_complexity;Motif:A-rich..._[3580],0.00313479623824451,,   Unknown;Motif:rnd-1_family-..._[387],0.187578088281415,,   Unknown;Motif:rnd-1_family-..._[976],0.0029940119760479,
   Unknown;Motif:rnd-3_family-..._[91],0.00325255147283302,,   Unknown;Motif:rnd-1_family-..._[965],0.0299350212244076,,   Simple_repeat;Motif:(TA)n15..._[204],0.00242718446601942,,   Unknown;Motif:rnd-1_family-..._[1714],0.00578034682080925,
   Low_complexity;Motif:A-rich..._[6228],0.00161550888529887,,   Simple_repeat;Motif:(TT)n15..._[37],0.000599161174355902,,   tRNA;Motif:rnd-1_family-27(..._[3],1.47880398672764,,   Unknown;Motif:rnd-1_family-..._[1246],0.303418803418803,
   Unknown;Motif:rnd-1_family-..._[1841],0.180145795825566,,   Simple_repeat;Motif:(TAATA)..._[37],0.000633713561470215,,   DNA/Merlin;Motif:rnd-1_fami..._[19],0.330989492627424,,   SINE/ID;Motif:rnd-1_family-..._[8],0.0232558139534884,
   Simple_repeat;Motif:(TTTTA)..._[156],0.00202824571061039,,   Simple_repeat;Motif:(TATA)n..._[105],0.00080450522928399,,   Unknown;Motif:rnd-1_family-..._[1318],0.0788539189334478,,   tRNA;Motif:rnd-1_family-704...,1.55529908715549,
   Low_complexity;Motif:A-rich..._[5307],0.000371184755368352,,   Unknown;Motif:rnd-4_family-..._[709],0.00430649624313486,,   Simple_repeat;Motif:(TATTT)..._[69],0.00663977080853655,,   Simple_repeat;Motif:(GAT)n1..._[39],0.0213883677298311,
   Simple_repeat;Motif:(TA)n16..._[257],0.000202020202020202,,   Simple_repeat;Motif:(ATATTT..._[181],0.00273224043715847,,   Unknown;Motif:rnd-1_family-..._[1289],0.00606060606060606,,   Low_complexity;Motif:A-rich..._[3797],0.00201612903225806,
   Simple_repeat;Motif:(TTT)n1..._[37],0.000228885328450446,,   Simple_repeat;Motif:(AATAAT..._[94],0.0357142857142857,,   DNA/TcMar-Mariner;Motif:rnd..._[68],0.654889904695476,,   Simple_repeat;Motif:(ATATT)..._[10],0.012987012987013,
   Simple_repeat;Motif:(AATAA)..._[38],0.000279955207166853,,   DNA/TcMar-Mariner;Motif:rnd..._[161],0.172510343805166,,   Unknown;Motif:rnd-1_family-..._[2920],0.0439814814814815,,   tRNA;Motif:rnd-1_family-80(..._[10],1.05191035950382,
   Low_complexity;Motif:A-rich..._[5326],0.0283157169316041,,   Simple_repeat;Motif:(ATTTT)..._[305],0.00296296296296296,,   Unknown;Motif:rnd-1_family-..._[1974],0.0320841239721695,,   Simple_repeat;Motif:(TAT)n1..._[325],0.00709219858156028,
   Simple_repeat;Motif:(ATTT)n..._[347],0.000118441312329741,,   Simple_repeat;Motif:(ATAGAA..._[6],0.000427533133817871,,   Simple_repeat;Motif:(ATT)n1..._[563],0.000577034045008655,,   DNA/TcMar-Mariner;Motif:rnd..._[51],0.125757575757576,
   Simple_repeat;Motif:(AATTTA..._[15],0.00155976569017469,,   Unknown;Motif:rnd-4_family-..._[77],0.00522490275640621,,   Simple_repeat;Motif:(TAA)n1..._[586],0.00524475524475524,,   DNA/Merlin;Motif:rnd-1_fami..._[203],0.107327141382869,
   Low_complexity;Motif:A-rich..._[5869],0.000386100386100386,,   Simple_repeat;Motif:(ATATTT..._[95],0.0149253731343284,,   Unknown;Motif:rnd-1_family-..._[2453],0.0354029106589408,,   Unknown;Motif:rnd-1_family-..._[647],0.125816993464052,
   Low_complexity;Motif:A-rich..._[6906],0.075098814229249,,   Simple_repeat;Motif:(TATTT)..._[282],0.00136425648021828,,   Low_complexity;Motif:GA-ric..._[10],0.00109051254089422,,   Simple_repeat;Motif:(AT)n15..._[324],0.0363636363636364,
   Simple_repeat;Motif:(ATGAAG..._[3],0.00189035916824197,,   Simple_repeat;Motif:(AATGGT...,0.00627548635019214,,   Simple_repeat;Motif:(ATTAAT..._[72],0.0014903129657228,,   tRNA;Motif:rnd-1_family-463..._[6],2.25922527983839,
   Unknown;Motif:rnd-4_family-..._[421],0.126772792884561,,   Simple_repeat;Motif:(TTA)n1..._[164],0.000834376303712975,,   Simple_repeat;Motif:(ATCATA..._[4],0.00426439232409382,,   Unknown;Motif:rnd-1_family-..._[379],0.408657462626868,
   Simple_repeat;Motif:(AAT)n1..._[501],0.000722456703958659,,   Simple_repeat;Motif:(AATAGA..._[8],0.000241662638956017,,   Unknown;Motif:rnd-1_family-..._[2441],0.0238095238095238,,   Unknown;Motif:rnd-1_family-..._[1224],0.0169491525423729,
   Simple_repeat;Motif:(T)n130..._[45],0.000359195402298851,,   Unknown;Motif:rnd-4_family-..._[834],0.00196341765457418,,   Simple_repeat;Motif:(AT)n15..._[332],0.00524475524475524,,   LTR/Gypsy;Motif_nonintact;P..._[206],0.311198968436824,
   Unknown;Motif:rnd-1_family-..._[495],0.000548444382908904,,   Low_complexity;Motif:A-rich..._[7623],0.00013745704467354,,   Simple_repeat;Motif:(ATTAT)..._[90],0.00179856115107914,,   DNA/Merlin;Motif:rnd-1_fami..._[73],0.687955973844862,
   Unknown;Motif:rnd-4_family-..._[740],0.000915978901199659,,   Simple_repeat;Motif:(ATTT)n..._[83],0.000468164794007491,,   LTR/Gypsy;Motif_nonintact;P..._[38],0.0121951219512195,,   Simple_repeat;Motif:(TTGTTG...,0.185534591194969,
   Simple_repeat;Motif:(TATA)n..._[21],0.000507023744087807,,   Unknown;Motif:rnd-1_family-..._[1697],0.00289017341040462,,   Simple_repeat;Motif:(AT)n14..._[329],0.00242718446601942,,   Simple_repeat;Motif:(ATATTT..._[102],0.00357142857142857,
   Simple_repeat;Motif:(T)n176...,0.000359195402298851,,   Simple_repeat;Motif:(TCA)n1..._[60],0.00130633572828217,,   LTR/Gypsy;Motif_nonintact;P..._[70],0.0204081632653061,,   LTR/Gypsy;Motif_nonintact;P..._[104],0.00512820512820513,
   Simple_repeat;Motif:(TTAATT..._[92],0.000732939325414676,,   Simple_repeat;Motif:(TTATT)..._[202],0.000468164794007491,,   Unknown;Motif:rnd-1_family-..._[1066],0.00730027548209366,,   Unknown;Motif:rnd-1_family-..._[1961],0.0029940119760479,
   Simple_repeat;Motif:(ATTTTA..._[14],0.000564759036144578,,   Simple_repeat;Motif:(ATTATA..._[36],0.000551876379690949,,   Unknown;Motif:rnd-1_family-..._[1955],0.00153139356814701,,   Unknown;Motif:rnd-1_family-..._[318],0.0266666666666667,
   Unknown;Motif:rnd-4_family-..._[654],0.0565379845159887,,   Simple_repeat;Motif:(TTTTTA..._[94],0.000183891136447223,,   Unknown;Motif:rnd-4_family-..._[202],0.00884955752212389,,   Unknown;Motif:rnd-1_family-..._[2566],0.957330352795361,
   Simple_repeat;Motif:(TATTAA..._[33],0.000564759036144578,,   Simple_repeat;Motif:(ATTA)n..._[87],0.000921234454168586,,   Unknown;Motif:rnd-1_family-..._[2273],0.00442177592093822,,   Simple_repeat;Motif:(CCTGGA...,0.00900900900900901,
   Simple_repeat;Motif:(TAATAA..._[6],0.000779423226812159,,   DNA/TcMar-Mariner;Motif:rnd..._[148],0.470161492783359,,   Unknown;Motif:rnd-4_family-..._[480],0.00169491525423729,,   Unknown;Motif:rnd-1_family-..._[864],0.109169639830143,
   Simple_repeat;Motif:(AT)n14..._[211],0.000158302991926547,,   Simple_repeat;Motif:(TAATTT..._[29],0.000183891136447223,,   Unknown;Motif:rnd-4_family-..._[358],0.0563585579424746,,   Unknown;Motif:rnd-3_family-..._[196],0.0136054421768707,
   Unknown;Motif:rnd-4_family-..._[152],0.00788330490164277,,   Unknown;Motif:rnd-1_family-..._[210],0.416582289055812,,   Unknown;Motif:rnd-1_family-..._[609],0.0094738555384257,,   RC/Helitron;Motif:rnd-1_fam..._[157],0.37957671957672,
   Simple_repeat;Motif:(TA)n16..._[47],0.000517893385768321,,   Simple_repeat;Motif:(ATT)n1..._[772],0.000834376303712975,,   Unknown;Motif:rnd-4_family-..._[814],0.112655527597313,,   DNA/TcMar-Mariner;Motif:rnd..._[101],0.0945684523809524,
   RC/Helitron;Motif:rnd-1_fam..._[263],0.000969065697225597,,   Unknown;Motif:rnd-1_family-..._[1051],0.263241215102578,,   LTR/Unknown;Motif_nonintact..._[16],0.125,,   Unknown;Motif:rnd-1_family-..._[1856],0.0216201378272791,
   Simple_repeat;Motif:(ATT)n1..._[624],0.00259612847886882,,   Low_complexity;Motif:A-rich..._[3298],0.000921234454168586,,   Simple_repeat;Motif:(TTTA)n..._[240],0.000536768652710682,,   Low_complexity;Motif:A-rich..._[6327],0.0122699386503067,
   Unknown;Motif:rnd-1_family-..._[710],0.000856465188002653,,   Simple_repeat;Motif:(ATTAAT...,0.000220507166482911,,   Unknown;Motif:rnd-4_family-..._[527],0.00709517807963404,,   Unknown;Motif:rnd-1_family-..._[457],0.0469338951710405,
   Simple_repeat;Motif:(TTTTAA..._[53],0.00117600597990986,,   Unknown;Motif:rnd-4_family-..._[837],0.00035796421115645,,   LINE/Dong-R4;Motif:rnd-1_fa..._[57],0.0187218468468468,,   RC/Helitron;Motif:rnd-1_fam..._[22],0.0029940119760479,
   Low_complexity;Motif:A-rich..._[5242],0.000202020202020202,,   DNA/TcMar-Mariner;Motif:rnd..._[13],0.126669276653094,,   Low_complexity;Motif:A-rich..._[7207],0.323232323232323,,   Low_complexity;Motif:A-rich..._[206],0.00740740740740741,
   Simple_repeat;Motif:(TAA)n1..._[500],0.000340947834981248,,   Simple_repeat;Motif:(TAT)n1..._[112],0.00188437041036309,,   Unknown;Motif:rnd-1_family-..._[54],0.171180120286092,,   Unknown;Motif:rnd-4_family-..._[482],0.00357142857142857,
   Simple_repeat;Motif:(ATAA)n..._[18],0.000279955207166853,,   Low_complexity;Motif:A-rich..._[814],0.00031104199066874,,   Unknown;Motif:rnd-1_family-..._[2416],0.0132450331125828,,   Unknown;Motif:rnd-1_family-..._[900],0.0182926829268293,
   Unknown;Motif:rnd-1_family-..._[566],0.00303980059786348,,   Unknown;Motif:rnd-1_family-..._[434],1.04978480549369,,   Simple_repeat;Motif:(TAT)n1..._[490],0.00524475524475524,,   Simple_repeat;Motif:(TA)n11..._[161],7.95,
   Simple_repeat;Motif:(T)n128..._[2],0.000517498394225398,,   Unknown;Motif:rnd-1_family-..._[203],0.166402042184354,,   Unknown;Motif:rnd-1_family-..._[1511],0.00205761316872428,,   Unknown;Motif:rnd-1_family-..._[2887],0.375,
   Simple_repeat;Motif:(TA)n14..._[30],0.000517498394225398,,   Simple_repeat;Motif:(ATTAT)..._[62],0.0228612102693577,,   Simple_repeat;Motif:(ATT)n1..._[388],0.00412087912087912,,   Simple_repeat;Motif:(ATTTTA..._[101],0.0213850038850039,
   Simple_repeat;Motif:(TACTTA..._[2],0.000340947834981248,,   Unknown;Motif:rnd-4_family-..._[747],0.00577454666076957,,   Simple_repeat;Motif:(TTATT)..._[45],0.00412087912087912,,   Unknown;Motif:rnd-4_family-..._[797],0.00606060606060606,
   Simple_repeat;Motif:(AT)n11..._[117],0.000661375661375661,,   Simple_repeat;Motif:(AATA)n..._[311],0.000586166471277843,,   Simple_repeat;Motif:(AATTT)..._[2],0.00153846153846154,,   Low_complexity;Motif:A-rich..._[5964],0.0109090909090909,
   Simple_repeat;Motif:(ATA)n1..._[4],0.000472106940616476,,   Unknown;Motif:rnd-1_family-..._[597],0.0308615986650718,,   RC/Helitron;Motif:rnd-1_fam..._[33],0.019662553993108,,   Unknown;Motif:rnd-1_family-..._[1388],0.04,
   Simple_repeat;Motif:(AATA)n..._[319],0.000203004466098254,,   Simple_repeat;Motif:(TTTAA)..._[141],0.000819672131147541,,   Low_complexity;Motif:A-rich..._[5743],0.00153139356814701,,   Unknown;Motif:rnd-1_family-..._[2976],0.00862068965517241,
   Simple_repeat;Motif:(T)n133..._[78],0.000263504611330698,,   DNA/TcMar-Mariner;Motif:rnd..._[155],0.241094351645038,,   Simple_repeat;Motif:(ATT)n1..._[630],0.00412087912087912,,   Unknown;Motif:rnd-1_family-..._[1730],0.0756756756756757,
   Simple_repeat;Motif:(TAT)n1..._[518],0.000345781466113416,,   Simple_repeat;Motif:(TTATA)..._[48],0.000334224598930481,,   Simple_repeat;Motif:(TTGTAG...,0.010989010989011,,   Unknown;Motif:rnd-1_family-..._[975],0.0240963855421687,
   Low_complexity;Motif:A-rich..._[1667],0.00060108194750551,,   Low_complexity;Motif:A-rich..._[4299],0.00301659125188537,,   Unknown;Motif:rnd-1_family-..._[1686],0.299297952781988,,   Unknown;Motif:rnd-1_family-..._[2284],0.0674603174603174,
   Simple_repeat;Motif:(ATTTAT..._[63],0.00196350304180665,,   Unknown;Motif:rnd-1_family-..._[2440],0.146423494771043,,   Simple_repeat;Motif:(TTAA)n..._[165],0.00242718446601942,,   tRNA;Motif:rnd-1_family-85(...,1.97592205750225,
   Unknown;Motif:rnd-4_family-..._[715],0.0358031324579365,,   tRNA;Motif:rnd-1_family-80(..._[4],0.176953961946259,,   LTR/Gypsy;Motif_nonintact;P..._[34],0.003125,,   Simple_repeat;Motif:(AT)n18..._[100],0.004149377593361,
   Unknown;Motif:rnd-4_family-..._[351],0.00181522500835912,,   Unknown;Motif:rnd-1_family-..._[2457],0.0026525198938992,,   DNA/TcMar-Mariner;Motif:rnd..._[116],3.34742293192951,,   Unknown;Motif:rnd-1_family-..._[1357],0.0820512820512821,
   Simple_repeat;Motif:(ATT)n1..._[471],0.00130880402162312,,   Low_complexity;Motif:A-rich..._[4849],0.000599161174355902,,   Unknown;Motif:rnd-1_family-..._[910],2.09976740703783,,   tRNA;Motif:rnd-1_family-463...,2.27509829571141,
   DNA/Merlin;Motif:rnd-1_fami..._[9],0.381974891900503,,   Unknown;Motif:rnd-4_family-..._[693],0.0612320652974092,,   Simple_repeat;Motif:(TATAAC..._[5],0.0149253731343284,,   Simple_repeat;Motif:(TATTTT..._[161],0.0909090909090909,
   Unknown;Motif:rnd-3_family-..._[21],0.0166833965786893,,   Low_complexity;Motif:A-rich..._[2631],0.0132835077294826,,   Unknown;Motif:rnd-4_family-..._[194],0.00122100122100122,,   Unknown;Motif:rnd-1_family-..._[28],0.129017045702511,
   Low_complexity;Motif:A-rich..._[2621],0.0015255530129672,,   Simple_repeat;Motif:(TA)n12..._[101],0.000850340136054422,,   Simple_repeat;Motif:(ATT)n1..._[636],0.00426439232409382,,   Unknown;Motif:rnd-1_family-..._[1236],0.0172413793103448,
   RC/Helitron;Motif:rnd-1_fam..._[37],0.000626215594978488,,   LTR/Gypsy;Motif_nonintact;P..._[227],0.648858509768946,,   Unknown;Motif:rnd-1_family-..._[274],0.00380228136882129,,   Simple_repeat;Motif:(TATCAA..._[5],0.0267857142857143,
   Simple_repeat;Motif:(TAT)n1..._[241],0.000463766046804916,,   Simple_repeat;Motif:(ATATAA..._[94],0.000850340136054422,,   Low_complexity;Motif:GA-ric..._[233],0.00714285714285714,,   LTR/Gypsy;Motif_nonintact;P..._[173],0.0714285714285714,
   Simple_repeat;Motif:(ATTATA..._[52],0.0138248847926267,,   Unknown;Motif:rnd-1_family-..._[2880],0.0277777777777778,,   Unknown;Motif:rnd-1_family-..._[1624],0.0286933158012028,,   Low_complexity;Motif:GA-ric..._[325],0.0109090909090909,
   Simple_repeat;Motif:(TTATTA..._[25],0.000228885328450446,,   Simple_repeat;Motif:(AATAAG..._[2],0.000975609756097561,,   Simple_repeat;Motif:(TTA)n1..._[160],0.0238095238095238,,   Unknown;Motif:rnd-3_family-..._[236],0.00724789915966387,
   Simple_repeat;Motif:(TAAAA)..._[29],0.075098814229249,,   tRNA;Motif:rnd-1_family-72(..._[3],0.510938402865586,,   RC/Helitron;Motif:rnd-1_fam..._[53],0.000536768652710682,,   Simple_repeat;Motif:(AATTTT..._[123],0.0625,
   Simple_repeat;Motif:(TATTAA..._[11],0.00543394165566832,,   tRNA;Motif:rnd-1_family-70(..._[12],0.822852067299639,,   Unknown;Motif:rnd-1_family-..._[451],0.440108422485813,,   tRNA;Motif:rnd-1_family-53(..._[4],0.761365930245646,
   Unknown;Motif:rnd-1_family-..._[565],0.666056590657368,,   Low_complexity;Motif:A-rich..._[4103],0.00112485939257593,,   DNA/Merlin;Motif:rnd-1_fami..._[109],0.418824318227104,,   Unknown;Motif:rnd-1_family-..._[2680],0.15,
   Low_complexity;Motif:A-rich..._[4014],0.00134149104541809,,   Unknown;Motif:rnd-1_family-..._[969],0.0281167664208897,,   Unknown;Motif:rnd-1_family-..._[764],0.244006880949421,,   Simple_repeat;Motif:(ATTT)n..._[408],0.012987012987013,
   Simple_repeat;Motif:(TTAT)n..._[271],0.000564759036144578,,   Unknown;Motif:rnd-1_family-..._[1867],0.000517732332384157,,   SINE/ID;Motif:rnd-1_family-..._[16],0.381496545333557,,   DNA/Merlin;Motif:rnd-1_fami..._[151],0.132288441692466,
   Unknown;Motif:rnd-1_family-..._[1320],0.00827678079407109,,   Simple_repeat;Motif:(ATA)n1..._[369],0.00031104199066874,,   Unknown;Motif:rnd-1_family-..._[285],0.0162454912217721,,   Unknown;Motif:rnd-1_family-..._[880],0.105175983436853,
   Low_complexity;Motif:A-rich..._[7169],0.000185873605947955,,   Unknown;Motif:rnd-1_family-..._[2609],0.00754578569968613,,   Simple_repeat;Motif:(AT)n11..._[52],0.142857142857143,,   Simple_repeat;Motif:(TA)n15..._[79],0.012987012987013,
   Simple_repeat;Motif:(TTGTAT..._[5],0.00136665338734162,,   Low_complexity;Motif:A-rich..._[6172],0.00657109786627413,,   Simple_repeat;Motif:(TAATGA..._[7],0.00248138957816377,,   Simple_repeat;Motif:(ATTTTT..._[172],0.00515463917525773,
   Simple_repeat;Motif:(AAT)n2..._[2],0.00594698785756976,,   Low_complexity;Motif:A-rich..._[4048],0.000517732332384157,,   Simple_repeat;Motif:(TTG)n1..._[22],0.0182859450040376,,   LTR/Gypsy;Motif_nonintact;P..._[111],0.790295318597118,
   Simple_repeat;Motif:(AATT)n..._[129],0.00092678405931418,,   Simple_repeat;Motif:(ATTAA)..._[13],0.000241662638956017,,   Low_complexity;Motif:A-rich..._[5066],0.00129198966408269,,   Unknown;Motif:rnd-4_family-..._[76],0.0238095238095238,
   Unknown;Motif:rnd-3_family-..._[151],0.00169480094203279,,   Unknown;Motif:rnd-4_family-..._[616],0.00261096605744125,,   Low_complexity;Motif:A-rich..._[652],0.000796228503971203,,   Unknown;Motif:rnd-1_family-..._[746],0.4,
   Unknown;Motif:rnd-1_family-..._[2243],0.0177223490432417,,   Simple_repeat;Motif:(TAATAT..._[65],0.000921234454168586,,   Simple_repeat;Motif:(ATTTTT..._[39],0.00288600288600289,,   Unknown;Motif:rnd-4_family-..._[140],0.00325732899022801,
   Simple_repeat;Motif:(TTTATA..._[136],0.000166944908180301,,   RC/Helitron;Motif:rnd-1_fam..._[178],0.453460819070431,,   Unknown;Motif:rnd-1_family-..._[2820],0.00122100122100122,,   Unknown;Motif:rnd-1_family-..._[1861],0.0293865293865294,
   Simple_repeat;Motif:(AATG)n..._[12],0.000304911543379533,,   LTR/Gypsy;Motif_nonintact;P..._[170],7.09820269241144,,   tRNA;Motif:rnd-1_family-85(..._[2],2.63811933710777,,   DNA/TcMar-Mariner;Motif:rnd..._[53],0.02828918219341,
   Unknown;Motif:rnd-1_family-..._[2368],0.0274056091229428,,   Low_complexity;Motif:A-rich..._[1664],0.0117647058823529,,   Unknown;Motif:rnd-1_family-..._[1791],0.00107584722969338,,   tRNA;Motif:rnd-1_family-103..._[7],0.549084404667167,
   Simple_repeat;Motif:(TTTA)n..._[23],0.00518823250284223,,   Low_complexity;Motif:A-rich..._[3681],0.0153619974739168,,   Low_complexity;Motif:A-rich..._[2178],0.00169491525423729,,   Unknown;Motif:rnd-1_family-..._[2415],0.0109090909090909,
   Low_complexity;Motif:A-rich..._[666],0.00032478077297824,,   Unknown;Motif:rnd-4_family-..._[69],0.0162279523681619,,   Simple_repeat;Motif:(AATA)n..._[279],0.0161252249859845,,   Unknown;Motif:rnd-1_family-..._[1424],0.00649350649350649,
   LTR/Gypsy;Motif_nonintact;P..._[146],0.960699099960906,,   Simple_repeat;Motif:(TT)n14..._[61],0.0383472948408013,,   Simple_repeat;Motif:(TTA)n1..._[536],0.00162866449511401,,   Simple_repeat;Motif:(AATA)n..._[186],0.00740740740740741,
   Unknown;Motif:rnd-1_family-..._[1792],0.0249199600537813,,   Low_complexity;Motif:A-rich..._[401],0.00273224043715847,,   Low_complexity;Motif:A-rich..._[6169],0.00110253583241455,,   DNA/Merlin;Motif:rnd-1_fami..._[128],0.110869565217391,
   Simple_repeat;Motif:(TA)n12..._[247],0.000452079566003617,,   Unknown;Motif:rnd-1_family-..._[2264],0.000701623468831381,,   Simple_repeat;Motif:(TA)n16..._[239],0.00153139356814701,,   Simple_repeat;Motif:(AATA)n..._[94],0.0212765957446809,
   Simple_repeat;Motif:(CTTTTA..._[2],0.000359195402298851,,   Simple_repeat;Motif:(ATT)n1..._[548],0.00136798905608755,,   LTR/Gypsy;Motif_nonintact;P..._[131],0.00933070464665692,,   Simple_repeat;Motif:(GATATA...,0.016260162601626,
